x,y,z,f_65_08,f_105_94,f_189_79,f_198_4,f_270_7,f_293_51,f_334_24,f_363_7,f_452_86,f_472_73,f_477_61,f_530_77,f_573_61,f_646_62,f_670_04,f_680_38,f_713_89,f_773_66,f_793_9,f_923_48,f_932_34,f_936_5,f_990_08,f_1016_7,f_1063_9,f_1120_1,f_1144_5,f_1201_7,f_1240_6,f_1250_5,f_1310_8,f_1361_9,f_1392_8,f_Freq_1424,f_1454_7,f_1504_4,f_1512_4,f_1584_8,f_Freq_1650,f_1660_3,f_1674_4,f_1722_3,f_1790_4,f_1837_3,f_1868_1,f_1879_7,f_1919_1,f_1974_3,f_Freq_1980
141.531382164493,7.15128209242624,31.2,3.42133560505178e-06+3.8137121610881e-09i,2.76116883762074e-05+5.6125079397695e-08i,1.87293642731222e-05+2.91116135608099e-08i,9.27671351706674e-06+1.79696326244872e-08i,-1.24847621600839e-05+-1.3976356694966e-06i,1.00228026431487e-06+-4.9141619124198e-07i,1.39622396077925e-05+-1.03309742957363e-06i,5.97685603691225e-06+-6.47932429319165e-07i,-2.21194480458191e-05+-4.40022383534681e-07i,3.4704878500981e-05+-2.562399214298e-06i,2.46065737985488e-05+-2.18220408673467e-06i,1.60015291693256e-05+-2.18182554470386e-06i,2.07196585671667e-05+-2.97592948512046e-06i,-8.27835523471896e-05+3.15541364729162e-07i,-2.83342551293378e-05+-2.46155073134335e-06i,-2.64006365007494e-05+-2.84231517072397e-06i,9.83326735582959e-05+-7.17019324461025e-06i,6.39172600342312e-05+-1.16948767677269e-05i,-0.000157675491473799+1.06570683426994e-05i,-3.57959394416437e-05+5.02315948910703e-06i,-1.06810431958724e-05+-2.8486187723316e-06i,-7.88674174201922e-06+-3.93302287628322e-06i,0.000341811610658507+-5.95964281903932e-05i,-2.23531250735873e-05+-5.88551895065473e-06i,-2.38546709472751e-05+-4.21449851579971e-06i,-1.98996527455732e-05+-8.64853767498476e-06i,-2.5456944080213e-05+-1.06762582838157e-05i,5.09683204424807e-05+5.3883580628517e-06i,-2.82164712311681e-05+2.97617458666588e-06i,-1.39559147041181e-05+3.05384425792404e-07i,-1.16246120896475e-05+-3.07930582081954e-06i,-3.822944222649e-05+-8.55351266284616e-06i,-3.38540748155805e-06+-5.63175777184403e-06i,5.49963250644843e-06+-3.55363995608641e-05i,-2.28245513488967e-05+1.05489654649089e-05i,-1.79230561041091e-05+5.88572314964511e-06i,-1.49788074954293e-05+6.39169294789606e-06i,4.44083441958519e-05+1.95722462264691e-05i,-5.539160296377e-06+3.57514109765696e-06i,-3.97975915055718e-06+9.69956627348209e-08i,-7.8583888129717e-06+-1.64137807472138e-05i,-4.34335775649556e-06+1.54548220531696e-05i,-9.06595654351949e-06+6.9138021715208e-06i,-4.85446694547328e-05+-2.067767550446e-05i,6.28437032812573e-05+4.90117998462049e-05i,4.39582944004857e-05+3.43083039267837e-05i,1.75538415364242e-05+1.56909438434737e-05i,-1.97086420286642e-05+0.000744169360695102i,2.76771793909781e-05+5.83653393914236e-05i
141.531382164493,21.4538992850763,31.2,3.31651064621105e-06+3.75111625070823e-09i,2.46919508145488e-05+5.53815455152394e-08i,1.55612619861742e-05+2.81677348748266e-08i,8.23921065156797e-06+1.7456464415823e-08i,-1.26945406357143e-05+-1.36249636645133e-06i,5.76345366849487e-07+-4.78408265851079e-07i,1.46627395386782e-05+-1.00382745649621e-06i,5.54483524646632e-06+-6.3005661556032e-07i,-1.64001584486404e-05+-4.01847317543412e-07i,3.47647277286711e-05+-2.50006144113314e-06i,2.45951013229532e-05+-2.12101953808863e-06i,1.56268371711477e-05+-2.13983295829661e-06i,2.01471911556932e-05+-2.89120740690769e-06i,-7.48868524682423e-05+3.25918694922319e-07i,-2.32363141722338e-05+-2.3802876319194e-06i,-2.01660822747266e-05+-2.74919262207028e-06i,6.7401194997669e-05+-7.02995982209585e-06i,5.52603200276745e-05+-1.12914655606879e-05i,-0.00014500919746327+1.0429430323617e-05i,-1.8471418960603e-05+5.10959589541441e-06i,-5.70472484506868e-06+-2.72461602166196e-06i,-4.37522195026127e-06+-3.77407190835613e-06i,0.000283759655869146+-5.56366075974233e-05i,-1.93568417870912e-05+-5.63224965038821e-06i,-2.19986746295137e-05+-3.98920086399805e-06i,-1.8821796161252e-05+-8.24347126589101e-06i,-2.41636753422957e-05+-1.01751076868383e-05i,3.7181524663373e-05+5.31481864220293e-06i,-6.47831558010409e-06+2.78613887446521e-06i,1.86460698515481e-06+1.604205363049e-07i,-6.22773541706389e-06+-2.9266504961102e-06i,-2.41976936091772e-05+-8.25157129113232e-06i,1.99133895244231e-06+-5.29590798402418e-06i,3.60809389846465e-05+-3.40189205518264e-05i,-3.4368725268817e-05+1.00700576330624e-05i,-1.62441365303134e-05+5.7853241196659e-06i,-1.44909776006923e-05+6.22140335572946e-06i,2.97015378868201e-05+1.86063069847536e-05i,-5.66867112960065e-06+3.53720509689077e-06i,9.49176920268452e-07+-1.4157294641274e-07i,-2.13249687330942e-06+-1.52426036202919e-05i,-7.3593496363846e-06+1.47818025530283e-05i,-1.22564089484718e-05+6.71611354913028e-06i,-5.79089887079653e-05+-1.89975567599901e-05i,6.52631752791373e-05+4.58460953353179e-05i,3.79283402900964e-05+3.19192751231286e-05i,2.38465716186153e-05+1.48383037414912e-05i,-0.000120717214434295+0.000671965501071319i,2.3977024856821e-05+5.54784495854023e-05i
141.531382164493,35.7565164777264,31.2,3.10136492865382e-06+3.60407900483704e-09i,1.98198628294598e-05+5.32788419048941e-08i,1.05222857607899e-05+2.54442540882927e-08i,6.59258099441409e-06+1.61605325347611e-08i,-1.36219399754684e-05+-1.29621494824914e-06i,-3.33490802694723e-07+-4.53908241617367e-07i,1.48984250424507e-05+-9.49180443714882e-07i,4.68781537297284e-06+-5.96423134244262e-07i,-6.96264348270962e-06+-3.36539178084572e-07i,3.26067628992055e-05+-2.38072389214662e-06i,2.32360904752732e-05+-2.00941852849819e-06i,1.43790005374984e-05+-2.05077345399174e-06i,1.84126258599131e-05+-2.73082930042031e-06i,-6.15580082334147e-05+3.51466953743449e-07i,-1.60278301573828e-05+-2.22348291442394e-06i,-1.19200289715502e-05+-2.56906835832328e-06i,2.89050676909694e-05+-6.75371276335198e-06i,4.26370903692245e-05+-1.05671009124716e-05i,-0.000123040714968059+9.9941228535372e-06i,3.31334397218014e-07+5.10398668405051e-06i,-3.81043542378594e-07+-2.48225726762472e-06i,-6.2204069305967e-07+-3.46755848602722e-06i,0.000207296458296989+-4.9562455283052e-05i,-1.51893310533387e-05+-5.1613328577863e-06i,-2.19440539946713e-05+-3.57995618899772e-06i,-1.77706852177583e-05+-7.49401882778147e-06i,-2.27571337474494e-05+-9.25133285586272e-06i,2.01475764739748e-05+5.22447111852439e-06i,1.83408267408795e-05+2.42274840913796e-06i,1.66978382620858e-05+-1.86409324174344e-08i,-1.12477530250008e-06+-2.58345566773276e-06i,-1.2176677387289e-05+-7.42004806072381e-06i,4.64872925709422e-06+-4.6769448749381e-06i,4.5577786318941e-05+-3.10406834545894e-05i,-3.33767333128529e-05+9.23520324324562e-06i,-1.26643612650767e-05+5.60424204258236e-06i,-1.13121868017245e-05+5.98217956914808e-06i,5.36399786381685e-06+1.70481798322876e-05i,-3.81554541366743e-06+3.5133545444081e-06i,7.32856215464292e-06+-2.1833969864767e-07i,6.94813119447441e-06+-1.35494118601198e-05i,-9.96054695177949e-06+1.37880600332745e-05i,-1.33594003573615e-05+6.53192403230065e-06i,-5.83753033349395e-05+-1.60340353150081e-05i,6.12369381666353e-05+4.04708891918027e-05i,3.0003279274326e-05+2.80671861492315e-05i,2.88332513603066e-05+1.33246079643817e-05i,-0.000548634517330843+0.000466778845397534i,-4.29313583092072e-06+5.0754090781988e-05i
141.531382164493,50.0591336703765,31.2,2.76902579492552e-06+3.41664555457996e-09i,1.41633538549292e-05+5.02130154854525e-08i,5.18459439007575e-06+2.15357319385232e-08i,4.75354396750801e-06+1.44926642835641e-08i,-1.44690511371901e-05+-1.20157211101391e-06i,-1.33082108220888e-06+-4.19016367572485e-07i,1.39657957939317e-05+-8.73150851530144e-07i,3.59137976597017e-06+-5.48398587211853e-07i,2.2327500539954e-06+-2.60033889263708e-07i,2.7217882582422e-05+-2.21091784416993e-06i,1.96901952333276e-05+-1.85300331022843e-06i,1.19848953363124e-05+-1.9004970899008e-06i,1.51993765083872e-05+-2.4954705358409e-06i,-4.56932021455059e-05+3.91614327675459e-07i,-9.70273652848755e-06+-1.98831581491959e-06i,-5.62885501332013e-06+-2.2974016194873e-06i,4.36638828633736e-06+-6.30148056996488e-06i,2.99189197642001e-05+-9.52904091722509e-06i,-9.37300684068683e-05+9.31758247911893e-06i,7.44239739413342e-06+4.81954640754787e-06i,1.42528120642791e-06+-2.12306208860684e-06i,6.29691809075332e-07+-3.00841091561352e-06i,0.000139341901004257+-4.24369328493724e-05i,-1.07058028648191e-05+-4.45652848627237e-06i,-2.50152849589862e-05+-2.96923824912337e-06i,-1.67789687178986e-05+-6.37200655707955e-06i,-2.10484909224142e-05+-7.86704553157632e-06i,6.3761521365067e-06+4.99317144698199e-06i,3.28737370748596e-05+1.84756773021524e-06i,2.37444945697612e-05+-2.13523078926831e-07i,9.2736151830345e-07+-2.04816765566022e-06i,-8.43341038960763e-06+-5.96965493431366e-06i,2.29486794465257e-06+-3.76978909864877e-06i,2.23093334983267e-05+-2.63212183397114e-05i,-1.66150386990198e-05+7.95932040574191e-06i,-7.97351952869347e-06+5.21957338043742e-06i,-5.96849149170363e-06+5.54269902255555e-06i,-1.734679119097e-05+1.46444642584049e-05i,-8.47509822499381e-07+3.36890910130267e-06i,1.19895187031082e-05+-1.79274405521095e-07i,1.44919458546673e-05+-1.11294206634623e-05i,-9.55631329632542e-06+1.21071436393517e-05i,-1.0164225112604e-05+6.08927041279643e-06i,-4.41986129477697e-05+-1.17726318647796e-05i,4.69196275366043e-05+3.21349366117969e-05i,2.13993642423212e-05+2.22823631129291e-05i,2.76746786697648e-05+1.07282033712945e-05i,-0.000984375498623389+0.000223492871168194i,-3.79246032855604e-05+4.29322580500982e-05i
141.531382164493,64.3617508630265,31.2,2.29125202589218e-06+3.19631244903613e-09i,8.71564517944965e-06+4.59381304734957e-08i,8.38634826699264e-07+1.6191096516822e-08i,2.98481888962577e-06+1.24744668577659e-08i,-1.33068283083507e-05+-1.07492777671946e-06i,-1.81547366491306e-06+-3.7399800519215e-07i,1.2076882742875e-05+-7.77642109298531e-07i,2.57620712369496e-06+-4.87396642360441e-07i,7.75547689690847e-06+-1.8371955318027e-07i,1.9910680382218e-05+-1.99604192323075e-06i,1.47201245131297e-05+-1.65857807416259e-06i,8.89616772355799e-06+-1.69198300167421e-06i,1.10934149090878e-05+-2.20235749253096e-06i,-3.06747708758718e-05+4.34017748131024e-07i,-5.85357899141589e-06+-1.70020427734683e-06i,-2.98453537642648e-06+-1.96340506724166e-06i,1.12036562984955e-06+-5.71235022428856e-06i,1.99008429135834e-05+-8.31665215507596e-06i,-6.23513841490467e-05+8.48141557383898e-06i,1.15884751665841e-06+4.27591571898134e-06i,-6.9138241430176e-07+-1.71681230207163e-06i,-8.94344863396313e-07+-2.48195307076683e-06i,9.01884175734501e-05+-3.55225748794508e-05i,-6.77316774590426e-06+-3.65356258821556e-06i,-2.6412926892907e-05+-2.25490644247735e-06i,-1.44583973957059e-05+-5.11319696788918e-06i,-1.74495712959079e-05+-6.31963136010167e-06i,-2.03875886159641e-06+4.64584677153052e-06i,3.10495623456303e-05+1.1253029445777e-06i,2.06046726230268e-05+-4.29987407434221e-07i,-1.52978151924097e-07+-1.47891600115696e-06i,-9.84199463102676e-06+-4.37574346753119e-06i,-2.2750022139819e-06+-2.82172958853755e-06i,-9.25903096717029e-06+-2.11879761260519e-05i,2.69132041338972e-06+6.50812790499531e-06i,-4.50633526126276e-06+4.75052593160017e-06i,-2.12465498427375e-06+5.00845247080279e-06i,-2.5593287013871e-05+1.22503725942003e-05i,9.07978737769679e-07+3.15051465157416e-06i,1.18904501789371e-05+-1.04188678423901e-07i,1.62047485895807e-05+-8.65703919415012e-06i,-7.60036794779906e-06+1.02575970310362e-05i,-6.90527066752429e-06+5.53798366609523e-06i,-3.24762451217539e-05+-7.41464257573606e-06i,3.70365774877874e-05+2.36075615757188e-05i,1.81908617267241e-05+1.63829763328131e-05i,2.38262112507628e-05+7.96745703385666e-06i,-0.00107997040271815+9.82723322876174e-05i,-4.92823875172742e-05+3.5108855433334e-05i
141.531382164493,78.6643680556766,31.2,1.71319666390238e-06+2.94886907731109e-09i,4.78950090741107e-06+4.03098886128534e-08i,-1.18170571862231e-06+9.25851651995898e-09i,1.70906598189464e-06+1.0038933642183e-08i,-9.99325998530568e-06+-9.28696465307822e-07i,-1.55449174196801e-06+-3.23545231374607e-07i,9.25604273658171e-06+-6.73094328799725e-07i,1.81311068063322e-06+-4.19737155972684e-07i,8.0626360464148e-06+-1.15724232679436e-07i,1.28609394350339e-05+-1.75351423345514e-06i,9.72042272052363e-06+-1.44195226870791e-06i,5.91647761554597e-06+-1.44552099800862e-06i,7.21671767120716e-06+-1.87507326177472e-06i,-1.88873217455608e-05+4.71472945264473e-07i,-3.80008473276093e-06+-1.37793916917991e-06i,-2.31598841133647e-06+-1.58963413968933e-06i,5.90198830687358e-06+-5.01939877682244e-06i,1.26283686419384e-05+-6.9790136316735e-06i,-3.64022570882396e-05+7.47143581055478e-06i,-6.24686966261757e-06+3.64496615408917e-06i,-2.9810780114839e-06+-1.25878300427282e-06i,-2.52550145205371e-06+-1.88863334101307e-06i,5.51661096601068e-05+-2.8578668827306e-05i,-4.04837032505546e-06+-2.74641521703502e-06i,-2.28820354522297e-05+-1.45341193391495e-06i,-1.10925392457706e-05+-3.7084573081861e-06i,-1.29067012816765e-05+-4.59377860181694e-06i,-5.00309749049825e-06+4.2232796297721e-06i,2.24234242298374e-05+3.4300592460943e-07i,1.40560475493577e-05+-5.98771325488037e-07i,-1.15368286142009e-06+-8.31600417429226e-07i,-9.27686569165875e-06+-2.55973055590759e-06i,-3.64920316870338e-06+-1.79602897229001e-06i,-1.69599040043452e-05+-1.56532925207714e-05i,7.38488620955091e-06+4.96652523421148e-06i,-2.91705847887357e-06+4.24043014843082e-06i,-1.15738960018065e-06+4.40388750805607e-06i,-1.85208976122052e-05+9.7577544272755e-06i,4.5707203087193e-07+2.88651530820302e-06i,7.41569467163516e-06+1.18281430026214e-07i,9.48524000051371e-06+-5.95962834286454e-06i,-4.22555428413001e-06+8.17260459000718e-06i,-4.2641651639027e-06+4.83892837982852e-06i,-2.44929841736736e-05+-2.75663929120163e-06i,3.02055858710891e-05+1.44446601815108e-05i,1.60812186559928e-05+1.00864179186251e-05i,1.85762891593576e-05+4.85820653055243e-06i,-0.000765591126321612+0.000106497833210159i,-3.27623686654412e-05+2.66013425469119e-05i
141.531382164493,92.9669852483267,31.2,1.18678806996201e-06+2.74344602466932e-09i,2.61043145703332e-06+3.40375639504004e-08i,-1.40668819033755e-06+1.0463490609727e-09i,9.50807580611915e-07+7.28462575994401e-09i,-5.4348647295491e-06+-7.96071641592746e-07i,-7.6081139757739e-07+-2.7936434820145e-07i,6.88987479692522e-06+-5.81089560634814e-07i,1.4480211403131e-06+-3.60784560492072e-07i,4.8902723335751e-06+-6.28681502423554e-08i,8.74801018441299e-06+-1.53472534730417e-06i,6.60996877989072e-06+-1.24899848136618e-06i,4.02350454466201e-06+-1.22435266131914e-06i,4.79992370463997e-06+-1.58735058336826e-06i,-1.20011836067111e-05+4.88190157089895e-07i,-2.54553880801319e-06+-1.09958331985016e-06i,-1.74531507563506e-06+-1.26801534538896e-06i,6.23723603507371e-06+-4.35315983064386e-06i,7.73215150543044e-06+-5.78827097442573e-06i,-2.09266542820445e-05+6.49753968439489e-06i,-7.30264044924628e-06+3.13770993279018e-06i,-3.26243115447753e-06+-8.48079130737448e-07i,-2.71950702541272e-06+-1.35871243636199e-06i,2.92448266585821e-05+-2.25190227531797e-05i,-2.50396471920169e-06+-1.94861143260035e-06i,-1.69566363326488e-05+-6.9452914497785e-07i,-7.95082627927557e-06+-2.46062983058633e-06i,-9.01289236790102e-06+-3.06485535231366e-06i,-5.84833665674442e-06+3.85333316551454e-06i,1.56762783398859e-05+-3.6541121334417e-07i,9.2983584411821e-06+-7.38236875453364e-07i,-1.22967221676765e-06+-2.84510892432461e-07i,-6.77801052759114e-06+-1.00617613898058e-06i,-2.88307020319502e-06+-9.36852395623015e-07i,-1.17426151821567e-05+-1.08622983655348e-05i,5.16466772942848e-06+3.57389404849469e-06i,-2.0511368107358e-06+3.71697749356941e-06i,-1.12378250175757e-06+3.79403548215868e-06i,-9.8674734457952e-06+7.57928563107972e-06i,-2.3295662574654e-07+2.57979420444703e-06i,3.53189694630406e-06+3.46094608848999e-07i,2.92056297483444e-06+-3.67309158563177e-06i,-1.51311001169595e-06+6.22938084734476e-06i,-2.4098244998585e-06+4.05635385528105e-06i,-1.84338021723319e-05+8.01412580123587e-07i,2.45560454508622e-05+6.94028099453151e-06i,1.3839820125315e-05+4.91901322938527e-06i,1.38511474916505e-05+2.20779721975013e-06i,-0.000467385790608765+0.000121009566352363i,-1.69593613118117e-05+1.91458470142619e-05i
141.531382164493,107.269602440977,31.2,7.85388693162426e-07+2.60942909688948e-09i,1.45249823650605e-06+2.81173496917812e-08i,-1.01102202098265e-06+-7.10753506908233e-09i,5.33102589079296e-07+4.62316421862629e-09i,-1.85404007700261e-06+-6.9504670615904e-07i,-6.54272604434584e-08+-2.46072108372869e-07i,5.00141694763257e-06+-5.10639406499798e-07i,1.21247177851579e-06+-3.16192706696656e-07i,2.00098362574299e-06+-2.26505783924999e-08i,6.24615738800292e-06+-1.36578876024408e-06i,4.65137722741661e-06+-1.10023349715572e-06i,2.81357752730667e-06+-1.05567149526122e-06i,3.28579487937133e-06+-1.36661371014453e-06i,-7.61103266672702e-06+4.91445757002867e-07i,-1.51150015265716e-06+-8.91488872416618e-07i,-9.81040293354493e-07+-1.02946509865964e-06i,3.4673611002197e-06+-3.76653592572689e-06i,4.29715302511722e-06+-4.84062514166892e-06i,-1.17917231264282e-05+5.69186580376085e-06i,-5.51001552737852e-06+2.78404625810297e-06i,-2.67797687604175e-06+-5.07019355292277e-07i,-2.30065091448376e-06+-9.25057838528974e-07i,1.1669903283164e-05+-1.77300231379896e-05i,-1.74470356413291e-06+-1.3142988818323e-06i,-1.15060994130174e-05+-1.06552233764288e-08i,-5.6249829643306e-06+-1.43714569620228e-06i,-6.28460667567704e-06+-1.8162211233553e-06i,-5.25330343144052e-06+3.59740232052071e-06i,1.04712500237264e-05+-9.50009150131372e-07i,5.78323098553998e-06+-8.36976928582533e-07i,-1.23126999473527e-06+1.69204148949439e-07i,-5.31518421362945e-06+3.25455744716865e-07i,-2.17134694560787e-06+-2.51845640410884e-07i,-8.39340035825879e-06+-7.00434494787668e-06i,3.53151594930278e-06+2.50093915008434e-06i,-1.24534843231332e-06+3.28666498807898e-06i,-7.68976841214077e-07+3.29661282234546e-06i,-3.9059193898842e-06+5.77031402382668e-06i,-2.95087192079999e-07+2.34147591376588e-06i,1.38952337889074e-06+6.05881240074113e-07i,-7.44242156938328e-07+-1.76835982185186e-06i,5.3077111156023e-07+4.59715705627387e-06i,-6.51078784769211e-07+3.32127702906675e-06i,-1.21590582730689e-05+3.28466578174936e-06i,1.85313600481101e-05+1.24896350356328e-06i,1.10837663458612e-05+1.01800868142712e-06i,9.89921238230233e-06+8.49343573957665e-08i,-0.000260109567279308+0.000120003273787575i,-6.6813962335019e-06+1.30134168921003e-05i
147.186086513136,-107.269655448774,31.2,7.42738842277662e-07+2.90078654481163e-09i,1.58847960227657e-06+3.1513834128419e-08i,-7.33868841592248e-07+-5.63944632681266e-09i,5.9989241943139e-07+6.76231225913636e-09i,-2.03168067985573e-06+-6.96042362054332e-07i,-1.19138303151336e-07+-2.46225493739172e-07i,4.56715697373311e-06+-4.97044615778106e-07i,1.12344549352572e-06+-3.11618158111903e-07i,2.11773664611347e-06+2.35275606958574e-09i,5.89567039065383e-06+-1.30580638271815e-06i,4.45117571630102e-06+-1.0883929895493e-06i,2.70084353354662e-06+-1.03602107471301e-06i,3.17872673591148e-06+-1.34114006650555e-06i,-7.56354933023067e-06+5.9152232343971e-07i,-1.47988148521131e-06+-8.20444329341671e-07i,-8.98565373296588e-07+-9.57178198266073e-07i,2.70815916366062e-06+-3.75466497358985e-06i,4.96415428020355e-06+-4.87806159902535e-06i,-1.26701495172572e-05+5.84089578553063e-06i,-4.78043969986316e-06+2.88674209563169e-06i,-2.43792947228556e-06+-3.76787575302516e-07i,-2.12548684063636e-06+-7.90602670299513e-07i,1.28846401470726e-05+-1.77157400342897e-05i,-1.56519295002419e-06+-1.17676253685029e-06i,-1.0795812430835e-05+1.72545182952909e-07i,-5.60133925304687e-06+-1.15867191695229e-06i,-6.35187833268554e-06+-1.46600864682592e-06i,-3.61415985727334e-06+3.36169076301767e-06i,9.81683390478548e-06+-1.06461851207757e-06i,2.80372681823405e-06+1.75045846002808e-07i,-1.27695839649128e-06+3.61042716010148e-07i,-5.77015066121318e-06+9.58697731681682e-07i,-1.81752087821791e-06+-3.38235070839094e-07i,-9.70557905709742e-06+-6.65923517437616e-06i,3.68139495000823e-06+2.69195271776629e-06i,-8.90482132762515e-07+3.32683239062048e-06i,-2.87745083754128e-07+3.30342947680613e-06i,-3.25327983738921e-06+5.18185049257369e-06i,6.21773644004888e-07+1.98584965439205e-06i,-9.48627427623847e-07+2.28717647561359e-06i,1.22477304395747e-06+-2.78496298516333e-06i,6.55030897630156e-07+4.51471297674625e-06i,-4.19290450003169e-07+3.13254884707778e-06i,-1.14694109183295e-05+4.1714508532967e-06i,1.86702726365216e-05+-8.48410152646497e-07i,1.05679828623958e-05+1.94033676932851e-07i,9.7594128556063e-06+-8.40519135847957e-07i,-0.00025021034302216+0.000133874266372629i,-5.94124882720263e-06+1.29050585420209e-05i
147.186086513136,-92.9670382561243,31.2,1.09866432856244e-06+3.08524618697695e-09i,2.73463288575583e-06+3.83059897543689e-08i,-9.62023136216519e-07+3.86041156356471e-09i,1.03523634734472e-06+1.00926571993399e-08i,-5.52497568299031e-06+-7.89951096842335e-07i,-8.33395863164605e-07+-2.76033143995371e-07i,6.05584539670354e-06+-5.61662366926625e-07i,1.28555608710997e-06+-3.50887597441197e-07i,5.06846274068316e-06+-3.08798433508843e-08i,8.01823816665813e-06+-1.46536714423942e-06i,6.09419597933087e-06+-1.22234800552199e-06i,3.7377644172673e-06+-1.18730832028323e-06i,4.49467104944326e-06+-1.53804704648751e-06i,-1.13209058444371e-05+6.04616933530466e-07i,-2.31805698571181e-06+-9.95716286699262e-07i,-1.45996436491298e-06+-1.15804225715183e-06i,4.74671328769773e-06+-4.31198464582603e-06i,8.39610789197616e-06+-5.7280106342296e-06i,-2.13390377779589e-05+6.59349986414224e-06i,-6.15173452187619e-06+3.23195384994025e-06i,-2.88722392899431e-06+-6.63156434065754e-07i,-2.44749596031535e-06+-1.16145368273209e-06i,3.0135786241808e-05+-2.22226637988556e-05i,-2.20568385110572e-06+-1.71098494841428e-06i,-1.52970083564725e-05+-4.35158913106303e-07i,-7.74343383519868e-06+-2.04471559560394e-06i,-8.93138051875275e-06+-2.5442120833015e-06i,-3.04714080141758e-06+3.58132951904794e-06i,1.38138883353629e-05+-5.37138302510246e-07i,3.97508762124907e-06+2.75115739248756e-07i,-1.44343407958186e-06+-6.6372607917447e-09i,-7.9251637396503e-06+-1.27905605834598e-07i,-2.47114825180297e-06+-9.43611104078097e-07i,-1.415411854691e-05+-1.02385112638752e-05i,5.33337055442177e-06+3.79969030873674e-06i,-1.58161192799681e-06+3.82171037312814e-06i,-4.41654688755214e-07+3.85250098713814e-06i,-8.05835823997668e-06+6.73805351918058e-06i,1.21048631415671e-06+2.21519108216206e-06i,-1.00505355274141e-06+2.29848370849237e-06i,5.80961732447017e-06+-4.88724739357111e-06i,-1.14158854884685e-06+6.11006570734928e-06i,-1.84482067969319e-06+3.88366096303238e-06i,-1.6635804208791e-05+2.30240490181642e-06i,2.42482663215444e-05+3.94441796403305e-06i,1.28082514757539e-05+3.46938256485695e-06i,1.32722571462801e-05+8.81598762173805e-07i,-0.000420864188543875+0.000144952419258773i,-1.39705817473133e-05+1.85364340586537e-05i
