x,y,z,f_71_21,f_125_55,f_207_33,f_213_5,f_275_6,f_339_15,f_375_42,f_425_34,f_515_68,f_571_81,f_578_31,f_588_43,f_651_64,f_702_36,f_741_21,f_832_26,f_863_34,f_917_95,f_937_2,f_944_77,f_980_56,f_1046_3,f_1171_8,f_1180_8,f_1258_3,f_1285,f_1293_4,f_1368_1,f_1401_1,f_1444,f_1484_2,f_1540_4,f_1599_9,f_1617_9,f_1625_3,f_1762_9,f_1795_9,f_1828_4,f_1854_1,f_1859_6,f_1943_4
-169.286396939786,31.1281430974691,31.2,1.73790610799941e-06+5.49980558853105e-09i,1.29237651436217e-05+5.5997238874774e-08i,-1.40045532306928e-06+2.63676401938788e-08i,2.42404361063042e-06+2.58073343230552e-08i,-8.38244913550458e-06+-9.59242008520289e-07i,3.69207311079597e-06+-2.34289988347263e-07i,-2.26780312230944e-05+-1.13802811275836e-06i,3.12581669835916e-07+-5.8874950216326e-07i,-8.38177301068456e-07+-3.52179903713608e-07i,4.54273300463974e-06+-2.53967044517984e-06i,1.1160121519158e-05+-3.88839031443984e-06i,-5.961286683123e-06+8.43455116095793e-07i,1.8079054050265e-06+-1.44429547704088e-06i,4.41500005844962e-06+-2.03441578775034e-06i,-6.86539794876502e-06+-2.37467205234909e-06i,-2.00966951295695e-05+4.95599698433323e-07i,-3.00755063178692e-06+-3.56034885565835e-06i,4.49148505546266e-07+-8.1880362058719e-06i,2.04455273165094e-06+-1.72199135112363e-05i,-1.4725490489693e-05+1.59482672180271e-05i,-5.25785980367848e-06+-6.94104746222571e-07i,-6.5026671817605e-07+-1.7053221934255e-06i,3.52421501003508e-05+-4.31289052509487e-05i,-4.42570776150382e-06+-4.73304274441345e-06i,-9.0201537109888e-06+-7.8489497323876e-07i,-4.37031032206849e-05+7.7866080007599e-06i,0.000829192626671595+0.000427775832426049i,-3.0470675920413e-05+3.17773419128994e-06i,-1.15228786814319e-05+4.3604992867758e-06i,3.69412251595106e-06+-8.70079419682938e-06i,-5.88406933108027e-06+2.07109035606544e-06i,-6.65021434446277e-06+2.56853701769898e-06i,-5.68841833745591e-06+1.42360913708004e-07i,-3.40296775317055e-05+-1.58427035760269e-05i,1.95919583659616e-05+1.91047938569695e-05i,-1.67841514628328e-06+9.26879585672752e-06i,1.56443497187173e-05+-2.96809576602566e-06i,1.07246073128064e-05+-4.81839734968813e-07i,1.46947345673215e-05+-5.24291598895197e-06i,1.86370407954219e-05+-9.51684219879697e-06i,-1.95908965588294e-05+-0.000123204979117286i
-169.286396939786,43.579263470645,31.2,1.55176540225808e-06+5.41844388605043e-09i,1.01158436732613e-05+5.42036429337377e-08i,-1.03724003255283e-07+2.90820996976001e-08i,2.51790037197278e-06+2.67772219200459e-08i,-1.03194879572396e-05+-9.31461470684324e-07i,1.93644007773162e-06+-2.26606803849987e-07i,-8.5720424984396e-06+-1.04244943623e-06i,1.1897807722308e-06+-5.58405151167148e-07i,-4.90774138140753e-07+-3.25203070764879e-07i,-4.3520852755349e-06+-2.46132938903239e-06i,6.21546641332702e-06+-3.72015551841869e-06i,-5.03552540653879e-06+8.34231423971134e-07i,1.82974217785257e-06+-1.35774464881355e-06i,4.91699475365116e-06+-1.91373270119174e-06i,-9.37412823041162e-06+-2.25007105030661e-06i,-1.99424822067587e-05+6.02378363458421e-07i,-3.8067433950309e-06+-3.28948737745085e-06i,-2.56224056635798e-06+-7.58580298479157e-06i,-2.18876803319786e-06+-1.59401211364992e-05i,-4.79871199082548e-06+1.522214315404e-05i,-3.69905044199141e-06+-5.57448171416027e-07i,-4.21022936848115e-07+-1.49449586012695e-06i,4.18036551001453e-05+-3.8419887852138e-05i,-3.20446935255626e-06+-4.11505386461032e-06i,-7.20118696996938e-06+-8.77041503536102e-07i,-3.77635057431472e-05+7.8246671915326e-06i,0.000709521889839703+0.000335224744286558i,-2.75275777481282e-05+3.62598562482184e-06i,-1.00619836632745e-05+4.34692671507729e-06i,2.68652900559688e-06+-7.68691683053052e-06i,-4.93625766500195e-06+2.2195260095857e-06i,-6.1546515314477e-06+2.59033053106561e-06i,-4.45930793592073e-06+3.10812794834944e-07i,-2.51565881329341e-05+-1.53809260566973e-05i,1.4542870329775e-05+1.84799286225397e-05i,-1.14126595915516e-06+8.88026316359902e-06i,1.30218170196673e-05+-3.04773464211808e-06i,8.94531225200677e-06+-3.7452716247742e-07i,1.15588340564165e-05+-3.91630956247976e-06i,1.42337031343159e-05+-7.3545902978602e-06i,-1.13471022829228e-05+-0.000112245153186056i
-169.286396939786,56.030383843821,31.2,1.32593135329968e-06+5.33774518164596e-09i,7.38185075537832e-06+5.16462978392368e-08i,9.33203094328277e-07+3.28953693352704e-08i,2.42372548965467e-06+2.80280697896657e-08i,-1.0724802237662e-05+-8.95136047951078e-07i,6.75397546232568e-07+-2.17148368837421e-07i,1.21609594290597e-06+-9.38608249435223e-07i,1.69088726403465e-06+-5.2188762721041e-07i,-3.08343919458615e-07+-2.93314167187692e-07i,-7.60033853045667e-06+-2.32385634889636e-06i,3.7981508943823e-06+-3.50878962949119e-06i,-4.31619568005313e-06+8.22836265610528e-07i,1.66329085569895e-06+-1.24815508806696e-06i,4.5613091796854e-06+-1.75589948989651e-06i,-9.07380829744855e-06+-2.07275142849238e-06i,-1.75756320275233e-05+7.18955822301339e-07i,-3.55553944684461e-06+-2.95123911224894e-06i,-2.88462729475571e-06+-6.85874262391349e-06i,9.19042848842117e-07+-1.43891788125097e-05i,-3.70271557206305e-06+1.40524768693204e-05i,-3.15598303162985e-06+-3.80217901618363e-07i,-6.18887405457697e-07+-1.22394000753849e-06i,1.77590660155635e-05+-3.46810042829708e-05i,-4.40784475478798e-06+-3.34527243255426e-06i,-6.74121566206795e-06+-8.08445220286833e-07i,-3.52145030861378e-05+7.95186183082223e-06i,0.000651504694668631+0.000293688618975846i,-1.96829594750271e-05+4.12973298746419e-06i,-7.48275336800172e-06+4.26003109189959e-06i,1.90160134098002e-06+-6.37649808550109e-06i,-3.66745204831402e-06+2.34968764914147e-06i,-5.07145154163219e-06+2.58230877749974e-06i,-2.62118418228716e-06+4.7542463774469e-07i,-1.46422313814094e-05+-1.45482413232644e-05i,8.7399888326205e-06+1.73284352612267e-05i,6.54847446950425e-07+8.15558281465709e-06i,8.77221760401786e-06+-3.05544585344136e-06i,6.95803901063616e-06+-2.39930637102005e-07i,9.07081037549414e-06+-2.41861910734882e-06i,1.10142012428836e-05+-4.82641265903565e-06i,-2.42960949647904e-07+-9.66818148731652e-05i
-169.286396939786,68.4815042169969,31.2,1.10743193600566e-06+5.27520596161194e-09i,5.16503191442385e-06+4.83278001019559e-08i,1.5685881217695e-06+3.75729306184017e-08i,2.2010824853378e-06+2.95347594874198e-08i,-9.77472000321109e-06+-8.60191882766845e-07i,3.83895151825323e-09+-2.08684440834813e-07i,6.30305519578225e-06+-8.40013312596358e-07i,1.85729703886509e-06+-4.86379268229481e-07i,-2.54181706225669e-07+-2.63592072368509e-07i,-7.30588766389731e-06+-2.17034023841089e-06i,3.11870915651895e-06+-3.29740524765789e-06i,-3.82629334592181e-06+8.08438786451259e-07i,1.41776246093916e-06+-1.14054942905032e-06i,3.83092155868378e-06+-1.59888495261855e-06i,-7.52066920861719e-06+-1.88918187333982e-06i,-1.43707851978534e-05+8.0634096881139e-07i,-2.88466789331522e-06+-2.62254157227657e-06i,-2.09218764115841e-06+-6.15822371056289e-06i,3.26792572125066e-06+-1.27341881502567e-05i,-5.2761803764928e-06+1.28221466099682e-05i,-3.00620893246753e-06+-2.05726472549213e-07i,-8.93803508039028e-07+-9.57922574057484e-07i,-6.52113153527389e-06+-3.08344410806424e-05i,-5.63981795443008e-06+-2.582815191379e-06i,-5.9869614321464e-06+-7.03922679309916e-07i,-3.21002096851541e-05+8.00741742789056e-06i,0.000592929618562224+0.000252905006234634i,-1.26748780009689e-05+4.52678107187589e-06i,-5.25979092688877e-06+4.11451222487977e-06i,1.1223472449546e-06+-5.08794432462219e-06i,-2.78689813831015e-06+2.42480426419079e-06i,-4.05531111279741e-06+2.54009918790669e-06i,-8.73671059581207e-07+5.92068741990101e-07i,-4.67374673240843e-06+-1.37155846085026e-05i,2.91546098137942e-06+1.6081921691122e-05i,1.60151350661423e-06+7.3827566046086e-06i,5.92384489842391e-06+-3.04001162601903e-06i,5.29672510533092e-06+-1.03737678480875e-07i,6.59831959591135e-06+-1.01020158696982e-06i,7.70909179039951e-06+-2.41199196965447e-06i,2.6912808967782e-06+-8.01623929297609e-05i
-169.286396939786,80.9326245901728,31.2,8.77254522498223e-07+5.23170896007691e-09i,3.31676942214006e-06+4.45429247118499e-08i,1.8267341032545e-06+4.29870131462273e-08i,1.83703940661192e-06+3.12327341146792e-08i,-7.58270123052786e-06+-8.21950112732747e-07i,-2.05902604731781e-07+-1.99676693501492e-07i,7.71184977387609e-06+-7.44030124461618e-07i,1.75185067008642e-06+-4.49495523271412e-07i,-2.78689257362221e-07+-2.32747637886175e-07i,-4.75524565184363e-06+-1.99186101631309e-06i,3.45423014789757e-06+-3.07240793781209e-06i,-3.42770875941803e-06+7.93902926329201e-07i,1.10518375485494e-06+-1.02648068398379e-06i,2.84563312500253e-06+-1.43164325943592e-06i,-5.24209434587475e-06+-1.69161010683876e-06i,-1.06059757697694e-05+8.94162278792637e-07i,-2.01664621889821e-06+-2.27647318210124e-06i,-8.63961731881714e-07+-5.43062709796043e-06i,4.1792078582345e-06+-1.09338730334186e-05i,-7.47331683274634e-06+1.1533060142825e-05i,-2.97009495683185e-06+-1.387560872023e-08i,-1.15936830792305e-06+-6.73340298443428e-07i,-2.50506289260827e-05+-2.62597295712285e-05i,-6.35560633425363e-06+-1.77040625808595e-06i,-4.8828072353584e-06+-4.91319668115389e-07i,-2.73026948260187e-05+8.09291260488908e-06i,0.000514374624194045+0.000194982094361855i,-7.45737464251537e-06+4.97323960418441e-06i,-3.50150448105135e-06+3.98096914980124e-06i,2.15567207720723e-07+-3.77154153723488e-06i,-2.19210193437054e-06+2.50935675880957e-06i,-3.0829402434133e-06+2.51475683828342e-06i,4.52612747519254e-07+6.98862477056173e-07i,2.69107751495554e-06+-1.28019780769081e-05i,-1.41337287949003e-06+1.47755441965105e-05i,1.89411908820649e-06+6.56175732186863e-06i,4.34104304180002e-06+-3.05347855932143e-06i,3.97022260541915e-06+-2.68386342181633e-08i,4.23669494029131e-06+1.95736709890744e-07i,4.44464602271845e-06+-2.61742089897363e-07i,-3.74463722152343e-06+-6.30903724478244e-05i
-169.286396939786,93.3837449633487,31.2,6.88116034391961e-07+5.20958542428277e-09i,2.15130622021645e-06+4.01493194877943e-08i,1.73415721815452e-06+4.8870974368143e-08i,1.44627809477703e-06+3.30322939655165e-08i,-4.94349603088351e-06+-7.9194384580608e-07i,-6.41137466227242e-08+-1.93284679477348e-07i,6.55038909779326e-06+-6.60625739627628e-07i,1.51556189930784e-06+-4.18432437872663e-07i,-3.15661244419266e-07+-2.08654459715119e-07i,-2.31597503535833e-06+-1.83258432857477e-06i,3.84302183518728e-06+-2.87228547718127e-06i,-3.0863346114921e-06+7.73964496978068e-07i,8.4015221900238e-07+-9.31153372787767e-07i,2.04314552859331e-06+-1.29120590854412e-06i,-3.5016987056515e-06+-1.52108233610606e-06i,-7.4977506886882e-06+9.20759634986707e-07i,-1.39170952048425e-06+-1.98832587325211e-06i,-1.77375719662473e-07+-4.81209355477801e-06i,1.71298733027267e-06+-9.22866897514509e-06i,-7.41778195566141e-06+1.04384243690744e-05i,-2.7375018681364e-06+1.44636710134973e-07i,-1.25478397606748e-06+-4.34257978050617e-07i,-2.92591563521363e-05+-2.12656240691968e-05i,-5.97236337326984e-06+-1.07089262072573e-06i,-3.60945428350429e-06+-2.94208050734934e-07i,-2.13300444850372e-05+8.048227872826e-06i,0.000418614198538518+0.00012419497277286i,-5.08055580968104e-06+5.21958786706992e-06i,-2.47412287994961e-06+3.79122361297654e-06i,-5.52659876865098e-07+-2.65654791194007e-06i,-1.78954179175427e-06+2.51269271307063e-06i,-2.29297406644827e-06+2.46206228051231e-06i,1.12264725469598e-06+7.5195185026876e-07i,6.2128617887691e-06+-1.18504571600467e-05i,-3.39042475627876e-06+1.34684985241399e-05i,1.75614861685897e-06+5.76038234937416e-06i,3.63079990695062e-06+-2.98994591846984e-06i,3.06435127677174e-06+3.32107537211456e-08i,2.59403328184816e-06+1.05933887629586e-06i,2.19230481769891e-06+1.32365793871134e-06i,-1.18739090838565e-05+-4.76776177446832e-05i
-163.632865172275,-93.3830606342901,31.2,7.66128570939825e-07+4.72579586629395e-09i,2.19960443721542e-06+3.53214124190611e-08i,2.45300331721152e-06+5.29260509451499e-08i,1.5681571042015e-06+2.81687456702035e-08i,-6.26150523085578e-06+-7.9315885866298e-07i,-2.93269842153379e-07+-1.97512493114058e-07i,8.54179500437161e-06+-6.82803047198563e-07i,1.74026493358312e-06+-4.36282571862577e-07i,-3.17035265287159e-07+-2.28673545518503e-07i,-2.68940016878946e-06+-1.85642556477313e-06i,4.0888179077637e-06+-2.92684209776308e-06i,-3.29597122305042e-06+7.40278881353642e-07i,9.42914016477614e-07+-9.78499845350982e-07i,2.23404946241747e-06+-1.34573119877415e-06i,-3.60124703664071e-06+-1.64752834114868e-06i,-8.02188451894345e-06+7.47700071894975e-07i,-1.3659718941505e-06+-2.16253088179173e-06i,4.53678723904044e-07+-5.2404858350218e-06i,2.88419320895763e-06+-9.233126240342e-06i,-9.08668193972503e-06+1.05614991054989e-05i,-3.20731961372045e-06+3.09946671361076e-08i,-1.34578621702412e-06+-5.71269962078573e-07i,-3.50994115493086e-05+-2.29962821802496e-05i,-6.6306570669559e-06+-1.42376273037471e-06i,-1.26522218274816e-05+4.18650426715274e-06i,-2.43351072869114e-05+8.52609083946532e-06i,0.000499692576650494+0.000186225044145927i,-4.30156262905241e-06+4.26275053497242e-06i,-2.6580657102628e-06+3.57364709204896e-06i,-5.79991249121406e-07+-2.91133329031229e-06i,-2.2102964236954e-06+2.38192603160419e-06i,1.61586271706163e-06+2.36879623508225e-06i,1.65996348701175e-06+7.30185790404394e-07i,1.0080007513635e-05+-1.24098024555259e-05i,-6.8223118663262e-06+1.37911579682485e-05i,1.13884519166293e-06+6.16125500494239e-06i,3.99334193982297e-06+-2.23337982161261e-06i,3.03044126227164e-06+1.12095883090418e-06i,2.58082544625687e-06+7.9851564871848e-07i,2.03727773094555e-06+1.2810347336843e-06i,-4.55359422282586e-06+-5.38179135039113e-05i
-163.632865172275,-80.9319402611142,31.2,1.00708431481525e-06+4.7847832699816e-09i,3.58269195319207e-06+3.98734517755816e-08i,2.83025719957082e-06+4.62786325266799e-08i,2.02047355029688e-06+2.66687546295035e-08i,-9.55271539230346e-06+-8.36144309951922e-07i,-4.97776352597084e-07+-2.07418870246586e-07i,1.03919605523631e-05+-7.76488844293329e-07i,2.09497556624769e-06+-4.74460873158133e-07i,-2.81769597838582e-07+-2.61350867404925e-07i,-5.75991031894408e-06+-2.05994758522259e-06i,3.70601813176377e-06+-3.17212548362804e-06i,-3.79796509531741e-06+7.5655685972679e-07i,1.28631784440754e-06+-1.10277706238703e-06i,3.25797024725117e-06+-1.52836559794006e-06i,-5.77357557709727e-06+-1.86191734265894e-06i,-1.18980269103256e-05+6.56741224344088e-07i,-2.12973237887317e-06+-2.54345667066637e-06i,-3.42590739341939e-07+-6.03568609814167e-06i,5.63702728285689e-06+-1.12822227581889e-05i,-9.25778310200757e-06+1.19333411179609e-05i,-3.56315347804486e-06+-1.82847088615852e-07i,-1.23478949022689e-06+-8.83904857929809e-07i,-3.12301085448824e-05+-2.91606203802039e-05i,-7.20599612273916e-06+-2.31481940754117e-06i,-1.53461712014221e-05+3.68699625923862e-06i,-3.15855081631222e-05+8.43221120207968e-06i,0.000631670357718027+0.000287183988285818i,-6.71123365819092e-06+3.81100205534824e-06i,-3.95435717615235e-06+3.73096863357196e-06i,3.48855785387195e-07+-4.30478381730971e-06i,-2.73922413195153e-06+2.313370121679e-06i,1.20612406018912e-06+2.60547049204622e-06i,1.08361824482404e-06+6.52574724403509e-07i,7.7142976575186e-06+-1.36242270027309e-05i,-6.17001374333029e-06+1.52854403263289e-05i,1.19854336927864e-06+7.15827973823853e-06i,4.67425516732929e-06+-2.1712262824152e-06i,3.90610803273847e-06+1.26093187254804e-06i,4.40107927278306e-06+-1.25815300354982e-07i,4.42457379598477e-06+-3.86710534432674e-07i,7.8739541237872e-06+-7.21415004578003e-05i
-163.632865172275,-68.4808198879383,31.2,1.26869173317743e-06+4.84135591682088e-09i,5.55450193538778e-06+4.34296641969478e-08i,2.84972362051032e-06+4.03429313949975e-08i,2.40540244943514e-06+2.52777774998602e-08i,-1.23146391734306e-05+-8.81953612416315e-07i,-3.86327451536539e-07+-2.18696955693494e-07i,9.84599679643032e-06+-8.74386981703431e-07i,2.3215266163663e-06+-5.14614846318234e-07i,-2.50282426850179e-07+-2.96023630860681e-07i,-9.06323459689392e-06+-2.26480347913202e-06i,3.21416611021521e-06+-3.42028308312295e-06i,-4.31682294931664e-06+7.70809642460743e-07i,1.65269904396442e-06+-1.23047988363393e-06i,4.433305220568e-06+-1.71504295388158e-06i,-8.50704283679225e-06+-2.08322614777248e-06i,-1.64045495066404e-05+5.45535422718332e-07i,-3.15730574743347e-06+-2.93055416683159e-06i,-1.77289380330957e-06+-6.83356141746895e-06i,5.52512160826899e-06+-1.32799596763309e-05i,-7.08764213776518e-06+1.33589064865318e-05i,-3.67137038048287e-06+-4.00613298844177e-07i,-9.43850222585244e-07+-1.20062794287141e-06i,-1.38455815210839e-05+-3.44079671118153e-05i,-6.70177858280336e-06+-3.22036495669678e-06i,-1.72620896357708e-05+3.0840990564425e-06i,-3.74755317326367e-05+8.21846373143574e-06i,0.000743046828385433+0.000373357338699776i,-1.16535100351801e-05+3.27584472166795e-06i,-5.85092902376428e-06+3.85124086109394e-06i,1.49239434764461e-06+-5.77582517965742e-06i,-3.29299125311636e-06+2.18911641078877e-06i,3.69758577705122e-07+2.76511922773335e-06i,-1.24154237013836e-07+4.93328317087355e-07i,1.22623557611801e-06+-1.48864510955821e-05i,-3.01413029488948e-06+1.67945360733896e-05i,1.15007501999678e-06+8.06505981560638e-06i,5.98164396321353e-06+-2.10697695557644e-06i,5.25099819441305e-06+1.27415098028834e-06i,7.20318958744288e-06+-1.362036432241e-06i,8.27823282003695e-06+-2.56520396651363e-06i,1.92395433193328e-05+-9.14320164896661e-05i
-163.632865172275,-56.0296995147623,31.2,1.55676253905907e-06+4.93295195211241e-09i,8.3950710138359e-06+4.63302510257932e-08i,2.2671878977238e-06+3.50596086768555e-08i,2.65707658550955e-06+2.41211569825872e-08i,-1.36303150072156e-05+-9.31501039156884e-07i,4.12397317865835e-07+-2.31572455625098e-07i,4.05759838310622e-06+-9.8446091739182e-07i,2.2309651830009e-06+-5.58027625690868e-07i,-3.11822073598836e-07+-3.34310499335621e-07i,-1.04088365527849e-05+-2.46514291839596e-06i,3.73518547951164e-06+-3.67603952477679e-06i,-5.0475817419025e-06+7.81847470965263e-07i,1.99735579816229e-06+-1.36488961615046e-06i,5.55693626459284e-06+-1.90934357772463e-06i,-1.11257912261065e-05+-2.31186055360885e-06i,-2.10778286278414e-05+3.97405925911671e-07i,-4.22100882015892e-06+-3.3358934021384e-06i,-3.25158989378468e-06+-7.6618781098533e-06i,4.28465048757751e-07+-1.51602406691327e-05i,-3.3618925383964e-06+1.48396588263785e-05i,-3.64147789227349e-06+-6.26297438693803e-07i,-4.74164898940019e-07+-1.52775563288728e-06i,2.21155582388426e-05+-3.82863804564723e-05i,-4.68958892482991e-06+-4.14083812657072e-06i,-1.8360851395077e-05+2.3323067069517e-06i,-4.09511701850931e-05+7.81329193092524e-06i,0.000808418472505248+0.000425627925759543i,-2.05287984458302e-05+2.62508780047549e-06i,-8.66785825562353e-06+3.90886538592713e-06i,2.68160275383314e-06+-7.29700139959495e-06i,-4.26284863769989e-06+1.99417768723428e-06i,-8.98118527766988e-07+2.82484531624403e-06i,-2.03891141030764e-06+2.63005717184504e-07i,-9.53522181581643e-06+-1.60387604071575e-05i,2.67319515358716e-06+1.81735595725094e-05i,-7.74384247108101e-08+8.84474330264678e-06i,9.36455216236932e-06+-2.03567978586444e-06i,7.16882284340298e-06+1.1593016627793e-06i,1.05832601987714e-05+-2.81978859931178e-06i,1.28645352629275e-05+-5.11528015512732e-06i,2.08654158825101e-05+-0.000109462105056636i
-163.632865172275,-43.5785791415864,31.2,1.80936548889945e-06+5.02259992493558e-09i,1.16788067797125e-05+4.84962396658063e-08i,9.94999816456945e-07+3.05114294381084e-08i,2.66397685061785e-06+2.3171464482288e-08i,-1.22432366596404e-05+-9.72033921673965e-07i,2.09677798300647e-06+-2.43004328410551e-07i,-8.60980569589675e-06+-1.09782491527198e-06i,1.63145562315494e-06+-5.98165027130224e-07i,-6.01816356419844e-07+-3.70599863225547e-07i,-5.52506386609409e-06+-2.61962331040569e-06i,7.28029676241752e-06+-3.91109241521254e-06i,-6.20609083180259e-06+7.92582279423086e-07i,2.16573610854395e-06+-1.4884681363785e-06i,5.92395176535368e-06+-2.08610262554709e-06i,-1.12995021564022e-05+-2.50978360493819e-06i,-2.42188348677633e-05+2.49616285341311e-07i,-4.48940238858685e-06+-3.71972324235647e-06i,-2.71092709222428e-06+-8.46497307595285e-06i,-2.06987222935643e-06+-1.69120233921409e-05i,-5.32868853441903e-06+1.61328873530501e-05i,-4.24488265851146e-06+-8.33698529731033e-07i,-1.99233997974596e-07+-1.83257225270294e-06i,5.35999248508509e-05+-4.21150284565896e-05i,-3.02742500488498e-06+-5.00691588382675e-06i,-1.9655816383895e-05+1.52984002142407e-06i,-4.47178408260457e-05+7.4562293333927e-06i,0.000862641221546963+0.000468238444976008i,-3.05023555532722e-05+2.02331083094833e-06i,-1.16949042762246e-05+3.97374738016185e-06i,3.74597237013217e-06+-8.75482682796913e-06i,-5.754671761998e-06+1.82197521415924e-06i,-2.20113206214469e-06+2.8553428980569e-06i,-4.5229911948885e-06+3.8216492453563e-08i,-2.47414961495893e-05+-1.71340702523372e-05i,1.17003518449444e-05+1.96092357046081e-05i,-2.13881501262563e-06+9.62765647906328e-06i,1.44630147241451e-05+-2.00673512978695e-06i,9.5518413709596e-06+9.79959813575074e-07i,1.41468563917133e-05+-4.30771724932084e-06i,1.7574617749381e-05+-7.73326213898993e-06i,6.06911531578947e-06+-0.000126153330611747i
-163.632865172275,-31.1274587684105,31.2,2.00813613458801e-06+5.09735436037535e-09i,1.47523684629395e-05+4.99971217046573e-08i,-5.45327288939424e-07+2.68462224282294e-08i,2.53488339656245e-06+2.24584310168268e-08i,-9.16471511596023e-06+-1.00116622858332e-06i,4.21883954516291e-06+-2.51940095786923e-07i,-2.49705742364283e-05+-1.20082003236123e-06i,6.74452985884433e-07+-6.3105950111638e-07i,-1.0912078320477e-06+-4.01293720143356e-07i,5.63550204440098e-06+-2.71154726784119e-06i,1.37667209940983e-05+-4.1018982676939e-06i,-7.66349002906565e-06+8.01758573625537e-07i,2.1257244084011e-06+-1.58839535653138e-06i,5.31563284731817e-06+-2.22631808542237e-06i,-8.2118515683314e-06+-2.65122772725728e-06i,-2.48178307574002e-05+1.17267620872815e-07i,-3.51931057781295e-06+-4.04233641694851e-06i,1.01503127999774e-06+-9.16510900254505e-06i,4.42702611618971e-06+-1.84696661425166e-05i,-1.78464223880128e-05+1.69878677357732e-05i,-6.03028649810457e-06+-1.00559517234099e-06i,-4.56312550858208e-07+-2.08685179105554e-06i,4.78793786635996e-05+-4.76820984497672e-05i,-4.34522792651389e-06+-5.75857529309178e-06i,-2.21815845448838e-05+7.06744182179891e-07i,-5.31930693011975e-05+7.19615357997462e-06i,0.00098152821612337+0.000563887920827778i,-3.45412682296968e-05+1.49556771778653e-06i,-1.32459627937666e-05+3.98899785830818e-06i,4.9906005487104e-06+-9.99160990586175e-06i,-6.97769271636725e-06+1.64087192714247e-06i,-2.91209006065376e-06+2.81725426742935e-06i,-6.1900968605238e-06+-1.85280242180309e-07i,-3.73793129444332e-05+-1.80139060149919e-05i,2.02833135856067e-05+2.07331961853436e-05i,-2.99135694323056e-06+1.0209450905471e-05i,1.78255327068195e-05+-1.98693011424497e-06i,1.16476067472394e-05+7.61398097132208e-07i,1.77980099350133e-05+-5.60670928250492e-06i,2.26001436109142e-05+-1.00515738683538e-05i,-6.12995029137068e-06+-0.000139890574256187i
-163.632865172275,-18.6763383952346,31.2,2.14345459636063e-06+5.15776418120031e-09i,1.73057752550785e-05+5.08187378022122e-08i,-2.10915982100147e-06+2.4364203327424e-08i,2.37630208779459e-06+2.20759819607053e-08i,-6.30772919483057e-06+-1.01986458579902e-06i,6.17406949378249e-06+-2.57869556260947e-07i,-4.10699843871987e-05+-1.27996610726133e-06i,-4.43766503086486e-07+-6.5375546940844e-07i,-1.54648546776041e-06+-4.22736478500353e-07i,1.87421951054208e-05+-2.74518010745557e-06i,2.05210423214186e-05+-4.230362164596e-06i,-8.68201757989901e-06+8.11134907156177e-07i,1.94558451677931e-06+-1.65429091865909e-06i,4.08767721285926e-06+-2.31530904495092e-06i,-3.30543783928144e-06+-2.73253880842303e-06i,-2.31125301271967e-05+3.25056749104348e-08i,-1.7795582829681e-06+-4.26084789682083e-06i,6.43620731474734e-06+-9.66424137947883e-06i,1.81682366082719e-05+-1.96781949828904e-05i,-3.66576192386382e-05+1.73862374893669e-05i,-8.49027713840139e-06+-1.11075930545331e-06i,-1.15467044065582e-06+-2.24579958798261e-06i,4.27312135967702e-06+-5.44332833785988e-05i,-8.64342365105391e-06+-6.27133457719459e-06i,-2.46009270937426e-05+2.39958030085505e-08i,-6.59303923889062e-05+7.2441183901793e-06i,0.00117717030481566+0.000718375913476496i,-3.10996900177007e-05+1.2683875235663e-06i,-1.29263634160457e-05+4.04762778061249e-06i,6.60573567130471e-06+-1.08267880617313e-05i,-7.13476653195527e-06+1.55552424867502e-06i,-3.41576942748439e-06+2.76908667507145e-06i,-6.73642034547932e-06+-3.28575519193276e-07i,-4.59058145449411e-05+-1.87154180444845e-05i,2.72997540678039e-05+2.16565466993717e-05i,-9.92296929678717e-07+1.06129005869632e-05i,1.74183329445576e-05+-2.02958582721998e-06i,1.34085275959072e-05+5.34303829650759e-07i,2.24090659766271e-05+-6.53799576037739e-06i,2.94822397132175e-05+-1.1763744261085e-05i,-1.55042644362775e-07+-0.000151329419934637i
