x,y,z,f_65_47,f_107_12,f_189_19,f_192_91,f_255_99,f_301_84,f_325_72,f_369_31,f_471_47,f_487_18,f_492_39,f_536_08,f_581_86,f_656_86,f_660_92,f_730_52,f_741_27,f_801_16,f_815_69,f_918_35,f_927_03,f_972_95,f_995_14,f_1060_1,f_1107_3,f_Freq_1156,f_Freq_1182,f_1232_6,f_1234_7,f_1328_1,f_1346_3,f_1362_9,f_1468_6,f_1483_3,f_Freq_1509,f_1543_8,f_1607_1,f_1630_5,f_Freq_1654,f_1695_2,f_1697_3,f_1827_4,f_Freq_1850,f_Freq_1904,f_1937_7,f_1982_7
114.324945325013,-49.9746074784211,31.2,3.41577068568086e-06+1.91990402291525e-09i,9.60183657779308e-06+2.69631107571994e-08i,-1.17354825328688e-05+2.37050174660196e-09i,-1.75472243260556e-06+5.03963006407245e-09i,3.4388050223611e-06+-1.01564791731804e-06i,7.04089036038733e-08+-2.91619974714221e-07i,2.89864160402329e-05+-8.99839403051812e-07i,5.98360110108942e-06+-5.68840458944915e-07i,1.32916130536118e-05+-1.02562328839967e-06i,4.98480163317272e-05+-2.82644723852809e-06i,2.89675573586357e-05+-2.09312974211619e-06i,1.47477053253462e-05+-1.67090887733151e-06i,1.84587613910187e-05+-2.62137048598884e-06i,-0.000100159129844983+1.95077243310256e-06i,-5.63539383437189e-05+4.39840591703737e-08i,-4.8029735632313e-06+-2.66179736782321e-06i,1.93505036253702e-05+-7.88683931974362e-06i,-0.000100863967905679+1.54816440830814e-05i,-2.33788424515397e-05+1.50996521052584e-07i,4.42320171367862e-07+-6.54517049404466e-06i,-9.1439144524993e-07+-6.80370418531086e-06i,2.35221141636448e-07+-7.72852465949715e-06i,5.70834510887042e-06+-4.97191812387122e-05i,3.2170305214906e-06+-8.99389285958148e-06i,9.23030884115952e-06+-1.29605322532975e-05i,-0.000207177513253112+7.85581020805384e-05i,-2.40434754751734e-05+1.62635716164264e-06i,-4.44984444649133e-05+4.43468110897969e-06i,-4.05608225816542e-05+3.06794406337962e-06i,6.01474614271627e-05+-1.29339321116719e-06i,2.95679419354911e-05+-7.40399678277917e-06i,3.09223048904609e-06+-1.84929013669729e-06i,1.81012088850358e-05+-3.01785052178531e-05i,-0.000281625038917861+8.10349181204005e-05i,-1.34748913462306e-05+6.4828144537328e-06i,-2.60059135221207e-05+1.21610138078189e-05i,-1.19853664165487e-05+4.71298412977652e-06i,-1.06375083672206e-05+4.10268031074661e-06i,-4.36462631261466e-06+-1.31313074950568e-06i,-1.28614340347902e-06+3.64331806049014e-06i,-9.79531328149717e-07+4.10224066652841e-06i,-3.06821789935503e-05+1.93339317633986e-06i,-4.16855437101468e-05+-2.82614557981836e-06i,8.91835885073016e-05+3.65714768700572e-05i,2.73397997184826e-05+1.5444790161232e-05i,1.69034023673064e-05+3.52113889447001e-06i
114.324945325013,-35.6930549874108,31.2,3.85935030213008e-06+2.06252599199971e-09i,1.44786118119104e-05+2.85370344388474e-08i,-3.59890085549736e-06+5.62268450125458e-09i,1.40929304967777e-06+6.79128870038691e-09i,1.08555018768805e-05+-1.09749155660391e-06i,1.01213511493632e-06+-3.19341902753433e-07i,3.78039512489916e-05+-9.77098278391548e-07i,8.08304426856061e-06+-6.2382254445093e-07i,2.24166118680292e-05+-1.09682504110247e-06i,6.11587304368935e-05+-3.13726227176031e-06i,3.68871910232306e-05+-2.31694427680784e-06i,1.77576345737306e-05+-1.80967975361361e-06i,2.41838049824704e-05+-2.89794248049853e-06i,-0.000137309384720927+1.95603590810242e-06i,-7.78651482554343e-05+-2.54668117027525e-08i,-2.30130667912146e-05+-3.08201598668934e-06i,4.69220683148363e-05+-8.56955861221749e-06i,-0.000139742411370908+1.67713552524417e-05i,-3.10034249662298e-05+1.21507192839434e-07i,1.96673277124582e-06+-7.39617021201724e-06i,7.50538321169834e-07+-7.70683616433637e-06i,1.22707442395799e-06+-8.8209316756096e-06i,4.897817682153e-05+-5.84311178252943e-05i,4.74283588118173e-06+-1.03285336215619e-05i,1.22783937855609e-05+-1.49102102437848e-05i,-0.000214117988682437+9.03961344166991e-05i,-2.002828092361e-05+1.6213334571777e-06i,-5.76913003620891e-05+4.40820796263297e-06i,-5.07112645089169e-05+2.89932667194462e-06i,1.88869400674548e-05+-1.03334633502594e-06i,1.13537345016751e-05+-8.38664653663724e-06i,-9.64492537263398e-06+-2.24291910395233e-06i,4.28716108432329e-06+-3.53289383827982e-05i,-0.000392827890089594+9.0304563186551e-05i,-1.50105470677207e-05+7.03943195240486e-06i,-3.72772733959133e-05+1.37095736221838e-05i,-1.59725234560443e-05+4.91346526869041e-06i,-1.23845060055144e-05+4.0933484086281e-06i,1.26162884940026e-05+-3.14721815005559e-06i,-1.18173239051094e-05+4.11355972803873e-06i,-9.10374292302709e-06+4.51811396037735e-06i,-4.47921423061319e-05+1.09876630297791e-06i,-6.20042597248718e-05+-4.57891019793263e-06i,0.000129659469416001+4.4954050420673e-05i,3.88256572078818e-05+1.83548772685544e-05i,2.06112224139243e-05+3.38036597337163e-06i
114.324945325013,-21.4115024964006,31.2,4.13715246529635e-06+2.16145583792107e-09i,1.87146279048879e-05+2.93805916175616e-08i,4.80453597989324e-06+7.4507919136442e-09i,4.53859993307244e-06+7.90973702734931e-09i,1.71458801899222e-05+-1.15209425774514e-06i,1.88467547638023e-06+-3.38408696608406e-07i,4.45264362647882e-05+-1.03000301768851e-06i,9.75287148394681e-06+-6.61796082179537e-07i,3.01329876890494e-05+-1.14408865784716e-06i,6.81355555144005e-05+-3.35927982915796e-06i,4.2284775368736e-05+-2.47443954615364e-06i,1.82151062003879e-05+-1.90268110200505e-06i,2.79419604378572e-05+-3.08800514235896e-06i,-0.000166655621042581+1.94335695156196e-06i,-9.54164977219597e-05+-7.70408815438666e-08i,-5.73193430918074e-05+-3.3149883335634e-06i,9.37121837047474e-05+-9.00563789524141e-06i,-0.00017008859020578+1.75719516999849e-05i,-3.52841752022647e-05+9.79947653340441e-08i,4.38133874264601e-06+-7.9699004548255e-06i,3.83772922777212e-06+-8.32921355416315e-06i,2.24530962783958e-06+-9.58552810489704e-06i,0.000103491484022949+-6.57238898557178e-05i,6.36294034303889e-06+-1.1237707397125e-05i,1.50231864659908e-05+-1.62319835141516e-05i,-0.000197001784798598+9.91141844071544e-05i,-1.10419198114518e-05+1.5826556947966e-06i,-6.91214504974751e-05+4.23242485076675e-06i,-5.87336521772177e-05+2.65224163725868e-06i,-4.4290372743393e-05+-9.52760119153872e-07i,-1.81338042115283e-05+-8.9722177422996e-06i,-2.74434851358147e-05+-2.51912689610535e-06i,-2.95753253769118e-05+-3.86457360533284e-05i,-0.000499421128417447+9.43078599226659e-05i,-1.25467278939986e-05+7.36231922545103e-06i,-4.46151496053116e-05+1.46895459598032e-05i,-1.87858675265043e-05+4.97874743528228e-06i,-1.39538803729841e-05+3.9991293958608e-06i,2.05650259406417e-05+-4.40791608374394e-06i,-1.65759825726397e-05+4.57210197508853e-06i,-1.22201227870729e-05+4.81226552901617e-06i,-5.53235261776913e-05+3.51595513542442e-07i,-7.7594089078543e-05+-5.82557395618808e-06i,0.000161147906905994+5.03414329781659e-05i,4.83421864249956e-05+2.00598254501053e-05i,3.01520479601102e-05+3.13356474185005e-06i
114.324945325013,-7.12995000539033,31.2,4.26062291192824e-06+2.22038339929231e-09i,2.11049647241215e-05+2.98340613167908e-08i,9.92510140546594e-06+8.57635045748287e-09i,6.31836286910473e-06+8.52914568853848e-09i,2.12511272748309e-05+-1.17811023036751e-06i,2.43937412437144e-06+-3.4788763200507e-07i,4.85053258455743e-05+-1.05613861401382e-06i,1.07292492337543e-05+-6.80983859679544e-07i,3.46758093974859e-05+-1.16785429331939e-06i,7.15081020368521e-05+-3.47608820252459e-06i,4.50628036297411e-05+-2.55654931060554e-06i,1.76160149858332e-05+-1.94986344536361e-06i,2.97124267628506e-05+-3.18645409349317e-06i,-0.000182704788960093+1.94072664684592e-06i,-0.00010526438681874+-1.00995099504499e-07i,-8.56917181702885e-05+-3.40799623724829e-06i,0.000131190940814339+-9.22751967688773e-06i,-0.000184730096600533+1.80157817998125e-05i,-3.61141708584847e-05+8.504764660363e-08i,6.020423049887e-06+-8.26021388544315e-06i,6.65342217493121e-06+-8.66897286398945e-06i,2.78582977857143e-06+-1.00085925352493e-05i,0.000134923106830333+-6.98292483889153e-05i,7.98093300470376e-06+-1.17375732062457e-05i,1.74207025742492e-05+-1.69630476589318e-05i,-0.000180174702194416+0.000104243320873151i,-1.23308430791469e-06+1.54703642179864e-06i,-7.99172368968628e-05+4.05099469484169e-06i,-6.64700902861641e-05+2.45007535764459e-06i,-9.58867621335136e-05+-1.00055433488479e-06i,-4.21420548451617e-05+-9.30649870379971e-06i,-4.24675887503206e-05+-2.67780998069987e-06i,-6.62621220205529e-05+-4.04752415170986e-05i,-0.000594900903194488+9.49147469244131e-05i,-8.2643704972071e-06+7.57670166300565e-06i,-4.82933948881605e-05+1.52756590055951e-05i,-2.02892682151809e-05+5.03296067208808e-06i,-1.55673926962391e-05+3.95399326060326e-06i,1.71873623592269e-05+-4.93758008993534e-06i,-1.24085458372252e-05+5.15557641877916e-06i,-8.62849433159247e-06+5.10194567556754e-06i,-6.09974102683417e-05+-1.31590807553558e-07i,-8.62075964245636e-05+-6.4790558668702e-06i,0.000178677338917781+5.33219695099002e-05i,5.40920832761879e-05+2.09493178193399e-05i,4.14310456461189e-05+3.02075404443779e-06i
114.324945325013,7.15160248561992,31.2,4.25290677971744e-06+2.21445226461394e-09i,2.11233758693815e-05+2.97820076815348e-08i,1.01987383306763e-05+8.77336653411779e-09i,6.29782751148222e-06+8.4037817074653e-09i,2.10271269679697e-05+-1.17833724561804e-06i,2.45757040473301e-06+-3.47639701039129e-07i,4.83575764447956e-05+-1.05618294245984e-06i,1.07091731338202e-05+-6.80920715632185e-07i,3.4607020872434e-05+-1.16759353406804e-06i,7.14850826641422e-05+-3.47569242498022e-06i,4.49791770893324e-05+-2.55587830994278e-06i,1.7574503506433e-05+-1.94887552598463e-06i,2.96974262285143e-05+-3.18506640571563e-06i,-0.000182605420450873+1.93945383740784e-06i,-0.000105209939514316+-1.01158941778309e-07i,-8.55299944976168e-05+-3.41207628388625e-06i,0.000130692754399829+-9.21979159358645e-06i,-0.000185337382423941+1.79941561522863e-05i,-3.59072918853849e-05+7.98655746662346e-08i,4.84099917346303e-06+-8.21302520135642e-06i,6.66130594272361e-06+-8.65960111529747e-06i,2.86914214670335e-06+-9.99501312458585e-06i,0.000137879301296037+-6.99179229089804e-05i,7.73555137694685e-06+-1.17126403431181e-05i,1.71824915017282e-05+-1.69240974455616e-05i,-0.000179026329115936+0.000104052032181474i,7.59049363232302e-07+1.50079904845424e-06i,-7.84456236219251e-05+4.04623429794855e-06i,-6.52215110262367e-05+2.44663187283447e-06i,-9.44437691666724e-05+-9.8610825317627e-07i,-4.1420261862544e-05+-9.27900144407085e-06i,-4.19178450929369e-05+-2.6649610128543e-06i,-6.50122194904857e-05+-4.03004969129538e-05i,-0.000590694453416614+9.51921937016674e-05i,-8.37214594279965e-06+7.55896942259855e-06i,-4.82273224052777e-05+1.52380120834399e-05i,-2.01266782037089e-05+5.0306244517916e-06i,-1.57414908638094e-05+3.93098540641618e-06i,1.6600558478974e-05+-4.91267043519033e-06i,-7.83799598595954e-06+5.79418548962044e-06i,-6.47076593445849e-06+5.39286313058274e-06i,-5.99717452013036e-05+-2.42582403092838e-07i,-8.56808426508826e-05+-6.31696376550507e-06i,0.000177490139559838+5.29303607153854e-05i,5.37440137711278e-05+2.08178194072074e-05i,4.04283138675463e-05+3.16689802975997e-06i
114.324945325013,21.4331549766302,31.2,4.12170925992581e-06+2.16281753169511e-09i,1.86569248688349e-05+2.94926666144777e-08i,5.0226937612826e-06+8.54769544360362e-09i,4.24124663490189e-06+7.78060507181271e-09i,1.74236157146986e-05+-1.15250488127233e-06i,1.94123717667216e-06+-3.37996889703923e-07i,4.48446058273082e-05+-1.03025552428119e-06i,9.80284879238577e-06+-6.62180633153417e-07i,3.02918995841866e-05+-1.14444912730168e-06i,6.8779236257145e-05+-3.36176450576039e-06i,4.24894913808776e-05+-2.47545240830818e-06i,1.82869676933516e-05+-1.90276088571035e-06i,2.81048615948878e-05+-3.08889983399659e-06i,-0.00016701043980655+1.94743491287228e-06i,-9.55889358786991e-05+-7.37334218565981e-08i,-5.63704803663751e-05+-3.33126435625887e-06i,9.17723742259701e-05+-9.0047428450283e-06i,-0.000170180992451156+1.75852748283645e-05i,-3.42446971298721e-05+8.60263385871732e-08i,1.55240192862559e-06+-7.86118310798717e-06i,4.09338475648109e-06+-8.32402899196436e-06i,2.29534212546297e-06+-9.57252307153825e-06i,0.000101663877662309+-6.56253848215178e-05i,6.26139028424418e-06+-1.12077856898555e-05i,1.53756189511621e-05+-1.61884792351391e-05i,-0.000200078644629111+9.88065894168902e-05i,-6.46232763747263e-06+1.46821139586736e-06i,-7.01904777385325e-05+4.18738604558311e-06i,-5.95250000779456e-05+2.61782750175411e-06i,-4.26154427182911e-05+-9.37957593324066e-07i,-1.65124473959562e-05+-8.96065718286877e-06i,-2.74750007390854e-05+-2.49567281187306e-06i,-2.91963830136236e-05+-3.83906850422159e-05i,-0.000519826408756141+9.45289383709244e-05i,-1.25727655695428e-05+7.367688750387e-06i,-4.62131495532109e-05+1.46709609719576e-05i,-1.88809848946809e-05+5.00553758891665e-06i,-1.44879103080979e-05+3.94727019145081e-06i,2.01892430337535e-05+-4.469312858512e-06i,-7.75637606778928e-06+6.31260903036618e-06i,-7.90438225743831e-06+5.64093210167192e-06i,-5.48176484019334e-05+2.55758941869541e-08i,-7.95720888052105e-05+-5.41109674846411e-06i,0.000165071933343435+4.96391549456917e-05i,4.95151400177632e-05+1.98013014786964e-05i,2.88345102071975e-05+3.49179113579707e-06i
114.324945325013,35.7147074676404,31.2,3.82760333508557e-06+2.0584123261245e-09i,1.44708600362958e-05+2.86214002694481e-08i,-2.91521875803294e-06+7.2450428798109e-09i,1.15989526748698e-06+6.5451537755608e-09i,1.11527887000097e-05+-1.09741484214716e-06i,1.07267469014888e-06+-3.18405353246772e-07i,3.80365778900695e-05+-9.77066974074388e-07i,8.13052115650939e-06+-6.24052331996219e-07i,2.2569498107855e-05+-1.09642087712696e-06i,6.15989184819804e-05+-3.14143136774613e-06i,3.69718376430616e-05+-2.31743068766677e-06i,1.78074506032473e-05+-1.8084847067419e-06i,2.43052068834752e-05+-2.89828764057919e-06i,-0.000137220118479503+1.95708281599157e-06i,-7.7778965552955e-05+-2.52659303869902e-08i,-2.22234596846794e-05+-3.11724456396404e-06i,4.52210915846776e-05+-8.56357150315477e-06i,-0.000140030933287059+1.67968584123193e-05i,-2.9606805439328e-05+9.89201621345764e-08i,-1.39239290529205e-06+-7.26268730712986e-06i,1.10091952507153e-06+-7.71143487186815e-06i,1.35732711714266e-06+-8.82324771497896e-06i,5.03177145627047e-05+-5.86167147525099e-05i,4.28300785798102e-06+-1.03070541362612e-05i,1.2513269682972e-05+-1.48770953718694e-05i,-0.000215493712726261+9.02022945066867e-05i,-1.67738136473657e-05+1.43373397091355e-06i,-5.79383656595522e-05+4.29611112557147e-06i,-5.07108053312575e-05+2.8021897157746e-06i,1.9298651735289e-05+-1.02587119216169e-06i,1.20940203141382e-05+-8.40589586330113e-06i,-9.76830503943793e-06+-2.23541851683001e-06i,4.14374612603341e-06+-3.50657360703726e-05i,-0.000409065903337676+9.12966242520358e-05i,-1.49103619343013e-05+7.00247135448609e-06i,-3.83272032732825e-05+1.36567233062578e-05i,-1.60952455125192e-05+4.90945984634686e-06i,-1.2540442346024e-05+3.95378513753512e-06i,1.26785141933418e-05+-3.33972067968501e-06i,-8.03861372528616e-06+6.4600220081692e-06i,-7.40366044916769e-06+5.66526379688138e-06i,-4.29253798986088e-05+5.1379883769155e-07i,-6.32672278858747e-05+-4.07390128682023e-06i,0.000131290301828364+4.40211652357534e-05i,3.92396384296936e-05+1.79982406699278e-05i,1.90059286041535e-05+3.87666672116846e-06i
114.324945325013,49.9962599586507,31.2,3.39675236650358e-06+1.9069189804214e-09i,9.79575938238769e-06+2.69259094562443e-08i,-1.07363112578108e-05+4.08393009795299e-09i,-1.88074249591704e-06+4.51992957590367e-09i,3.62879491195543e-06+-1.01870212752615e-06i,6.31003552074238e-08+-2.91367315934175e-07i,2.94442806469453e-05+-9.02497719402808e-07i,6.0687172176415e-06+-5.71074303278741e-07i,1.37168598084441e-05+-1.02805397223923e-06i,5.07185269177612e-05+-2.8424387199911e-06i,2.93880271831538e-05+-2.10052040817715e-06i,1.48494573075427e-05+-1.67409072382434e-06i,1.88226695136642e-05+-2.63030877325834e-06i,-0.000102506047683518+1.94572398182321e-06i,-5.77137129539858e-05+4.14100741598919e-08i,-4.82107949438225e-06+-2.71723486861088e-06i,1.90729761972941e-05+-7.8995082908532e-06i,-0.000104935019032923+1.55159365586751e-05i,-2.29215893656256e-05+1.21102800203175e-07i,-2.8536512260291e-06+-6.41956684263324e-06i,-7.70983761617995e-07+-6.82734083194135e-06i,4.37733767512506e-07+-7.74967263264951e-06i,1.18122240604558e-05+-5.03132276634318e-05i,2.43007646519549e-06+-8.99049520992787e-06i,9.36447876980829e-06+-1.2957099779901e-05i,-0.000211077856952394+7.85870040060251e-05i,-2.38440690675535e-05+1.40354058035811e-06i,-4.49177419293767e-05+4.36747435975304e-06i,-4.07390406288478e-05+3.00665314150648e-06i,6.11388156877123e-05+-1.27777782779092e-06i,3.03968574127051e-05+-7.42685504276874e-06i,2.98834233513027e-06+-1.83039385649301e-06i,1.78548528018174e-05+-2.99936654777724e-05i,-0.000305047996843909+8.26345818185363e-05i,-1.34805092313761e-05+6.50992236233943e-06i,-2.73750120377277e-05+1.22397822769095e-05i,-1.24724821263748e-05+4.81784346582278e-06i,-1.04157049412959e-05+4.03136704784853e-06i,-2.52748509109986e-06+-1.5300233733794e-06i,-5.44847129037862e-06+6.35567109825856e-06i,-3.23788053512697e-06+5.55130062232407e-06i,-3.01065598212603e-05+1.2999068298405e-06i,-4.53959291164591e-05+-2.20535337181095e-06i,9.65491847858651e-05+3.61187911480736e-05i,2.95798958977584e-05+1.53307525553668e-05i,1.64070020411816e-05+4.2106359720468e-06i
114.324945325013,64.277812449661,31.2,2.76236191383905e-06+1.71889601913029e-09i,5.59984589320419e-06+2.42958668711337e-08i,-1.47341506114665e-05+-8.99563760683616e-10i,-3.64316581855529e-06+1.99294801560263e-09i,-1.93176627141803e-06+-9.07411592758931e-07i,-5.91987764105854e-07+-2.55674846524062e-07i,2.02786317946707e-05+-8.02644644857043e-07i,4.0383446368778e-06+-5.01401694551854e-07i,6.13606291019628e-06+-9.33087128753189e-07i,3.60871587571386e-05+-2.46609191312325e-06i,2.02307135474851e-05+-1.82374254880381e-06i,9.76252070750505e-06+-1.49701935964297e-06i,1.22902531629876e-05+-2.28526477684769e-06i,-6.52984927065452e-05+1.88158515346399e-06i,-3.67310590205948e-05+1.09607882204753e-07i,-6.80476213225711e-06+-2.15334349555577e-06i,1.74143618779107e-05+-7.01540871007081e-06i,-6.55637429212179e-05+1.37942571577917e-05i,-1.38125873087902e-05+1.47651170952461e-07i,-2.05754485891307e-06+-5.39045237119518e-06i,-5.70472516892744e-07+-5.73679102151594e-06i,-3.12690552162903e-07+-6.45471430962382e-06i,-7.3411999451437e-06+-4.16501792876707e-05i,1.31523350601043e-06+-7.38332236199212e-06i,6.17585519060605e-06+-1.06097152538049e-05i,-0.000165566282156232+6.56953967978049e-05i,-2.14001802960791e-05+1.34110570033065e-06i,-3.21230364933351e-05+4.1756129182385e-06i,-2.98096638567167e-05+3.01759953930172e-06i,6.54207709170124e-05+-1.73751492322434e-06i,3.08535957061161e-05+-6.1895232144017e-06i,7.3347931041511e-06+-1.38707045075453e-06i,1.98237275657791e-05+-2.39182369766915e-05i,-0.000197657230787112+7.07330516154736e-05i,-1.08718866062436e-05+5.79985173399905e-06i,-1.74978034820762e-05+1.03853938516387e-05i,-8.93598631159972e-06+4.52527153172663e-06i,-7.96886003377684e-06+3.92965741346057e-06i,-1.05821231396886e-05+8.5190921260411e-08i,-3.80187066137448e-06+5.8912012201669e-06i,-9.80777369269109e-07+5.13981993722361e-06i,-1.78674909773565e-05+2.0407924523459e-06i,-2.76221896772187e-05+-2.8760682453442e-07i,6.02252790780857e-05+2.66713964380449e-05i,1.90911562718471e-05+1.19478364146144e-05i,1.39940297153296e-05+4.17083742414567e-06i
114.324945325013,78.5593649406712,31.2,2.04565975074212e-06+1.51897837686187e-09i,3.04213159029919e-06+2.06433070707934e-08i,-1.32853339904663e-05+-8.52427388297622e-09i,-3.55075800667488e-06+-1.32212904608677e-09i,-2.70720535401383e-06+-7.8139440910374e-07i,-5.74711049190934e-07+-2.18418625676184e-07i,1.35524953905607e-05+-6.95709032546648e-07i,2.70936556084219e-06+-4.28639394774641e-07i,2.75212534289981e-06+-8.28350022113212e-07i,2.35848064146437e-05+-2.07438355055527e-06i,1.30531763629589e-05+-1.53634573164353e-06i,5.87276417708416e-06+-1.31135488186649e-06i,7.61626153316096e-06+-1.92772299229198e-06i,-3.9111419628157e-05+1.71785834308999e-06i,-2.2003899774515e-05+1.48616368731887e-07i,-9.40165337488993e-06+-1.59560367892574e-06i,1.77232759276789e-05+-6.05276001599012e-06i,-3.78393141035005e-05+1.18006334524797e-05i,-7.35405021502665e-06+1.74984479987859e-07i,-1.09089771917068e-06+-4.31712508943654e-06i,-1.03803735074612e-07+-4.59832934955413e-06i,-7.83959388059087e-07+-5.11330689849185e-06i,-1.22776740724711e-05+-3.34138615590991e-05i,5.6358613508513e-07+-5.7165369955672e-06i,3.56651136113117e-06+-8.18030701746965e-06i,-0.000112047134648+5.25669820969621e-05i,-1.5219147380948e-05+1.28694972047426e-06i,-2.2157073433647e-05+3.83471515815605e-06i,-2.07494814605358e-05+2.91045975924377e-06i,4.99038603385317e-05+-2.28643928830418e-06i,2.25233809649631e-05+-4.90705652644232e-06i,6.37638882407709e-06+-9.60484575789815e-07i,1.65526120800146e-05+-1.77198372377509e-05i,-0.000119028095913014+5.68614599588523e-05i,-8.36187396810484e-06+4.98676550415104e-06i,-1.14347989455821e-05+8.36528971905437e-06i,-6.24663385042034e-06+4.08619308384568e-06i,-5.58765707221772e-06+3.67010066844215e-06i,-8.21404416007693e-06+1.2215224974484e-06i,-3.44734406325711e-06+5.19330530549765e-06i,-1.23033996646928e-06+4.52417396022058e-06i,-1.08881400571863e-05+2.59450452896563e-06i,-1.7276126165037e-05+1.37326411712039e-06i,3.9141488120543e-05+1.73576987040474e-05i,1.27304071067591e-05+8.42499013659862e-06i,9.84704744171416e-06+3.69450175142991e-06i
